2	6.87746e-08	1.37549e-07
7	2.17038e-07	1.7363e-06
12	4.14998e-07	6.32872e-06
17	4.07176e-07	7.32916e-06
22	2.01459e-07	3.02188e-06
27	1.0006e-07	4.40264e-06
32	1.992e-07	1.7928e-06
37	3.97059e-07	4.56618e-06
42	4.95047e-07	2.96038e-05
47	6.91659e-07	3.57686e-05
52	6.90523e-07	3.46248e-05
57	1.08364e-06	2.7682e-05
62	1.1808e-06	4.75273e-05
67	1.47457e-06	4.65964e-05
72	1.47334e-06	1.54209e-05
77	1.37411e-06	8.83359e-06
82	1.56941e-06	4.51206e-06
87	1.56852e-06	3.47036e-05
92	1.7637e-06	3.79195e-05
97	1.7629e-06	1.46908e-05
102	1.95798e-06	2.54537e-06
107	2.05511e-06	1.74195e-05
112	1.95659e-06	5.46867e-05
117	1.95598e-06	3.82395e-05
122	1.95543e-06	2.16075e-05
127	2.05266e-06	7.72193e-06
132	2.34533e-06	2.57987e-05
137	2.44251e-06	5.18789e-05
142	2.24664e-06	6.44688e-06
147	2.2462e-06	6.83627e-07
152	1.95287e-06	3.23199e-05
157	1.75728e-06	2.34304e-06
162	1.85461e-06	1.20062e-05
167	1.95193e-06	1.2102e-05
172	1.95165e-06	9.65093e-05
177	1.95139e-06	3.66862e-05
182	1.85359e-06	0.000162628
187	2.04846e-06	0.00028181
192	2.14577e-06	0.000294945
197	2.24306e-06	0.000302423
202	2.53537e-06	0.00030444
207	2.63263e-06	0.000301583
212	2.53489e-06	0.000244325
217	2.53467e-06	0.000232702
222	2.43698e-06	0.000217183
227	2.53425e-06	0.000247772
232	2.53406e-06	0.000275043
237	2.43641e-06	0.000298997
242	2.43624e-06	0.000270033
247	2.63096e-06	0.000238151
252	2.72823e-06	0.000203643
257	2.82548e-06	0.000116819
262	2.72789e-06	7.74526e-05
267	2.82515e-06	3.56553e-05
272	2.63016e-06	9.16661e-05
277	2.82484e-06	4.58793e-05
282	2.82469e-06	1.85066e-06
287	2.82455e-06	4.84069e-05
292	2.82441e-06	9.69066e-05
297	2.6295e-06	4.41172e-05
302	2.92154e-06	8.9399e-05
307	2.92141e-06	3.34988e-05
312	3.21341e-06	2.37598e-05
317	3.21328e-06	1.72349e-05
322	3.31052e-06	4.26473e-05
327	3.31039e-06	0.000103791
332	3.50499e-06	6.64001e-05
337	3.69958e-06	2.99861e-05
342	3.7968e-06	5.25711e-06
347	3.69932e-06	3.95243e-05
352	3.79655e-06	2.68679e-05
357	3.99111e-06	5.45128e-06
362	4.18567e-06	6.2785e-05
367	4.0882e-06	3.21216e-05
372	3.79608e-06	0.00010191
377	3.69863e-06	7.2902e-05
382	3.79586e-06	4.46743e-05
387	3.69843e-06	1.71296e-05
392	3.69833e-06	9.73244e-06
397	3.60091e-06	3.58144e-05
402	3.60082e-06	6.13112e-05
407	3.79536e-06	8.62228e-05
412	3.79527e-06	0.000110452
417	3.79518e-06	0.000134096
422	3.69778e-06	0.000157156
427	3.6977e-06	0.000179728
432	3.79492e-06	0.000201812
437	3.98945e-06	0.000223312
442	4.08667e-06	0.000244324
447	4.08658e-06	0.000264947
452	3.9892e-06	0.000285082
457	4.08642e-06	0.00030473
462	3.98905e-06	0.000323988
467	3.98897e-06	0.000342857
472	3.9889e-06	0.000361336
477	3.98883e-06	0.000379328
482	4.08604e-06	0.000397027
487	3.8914e-06	0.000414337
492	4.18318e-06	0.000331736
497	4.37768e-06	0.000348269
502	4.18305e-06	0.000364606
507	4.47482e-06	0.000281038
512	4.76658e-06	0.000296598
517	4.57195e-06	0.000311963
522	4.47461e-06	0.000327036
527	4.57182e-06	0.000341816
532	4.37721e-06	0.000356402
537	4.37714e-06	0.000370598
542	4.37708e-06	0.000384697
547	4.66883e-06	0.000398309
552	4.37696e-06	0.000411921
557	4.27964e-06	0.000425046
562	3.9878e-06	0.000438171
567	4.27953e-06	0.00045081
572	4.08496e-06	0.000463448
577	4.08491e-06	0.000475697
582	4.27937e-06	0.000487849
587	4.57109e-06	0.000499708
592	4.6683e-06	0.000511373
597	4.37648e-06	0.000523038
602	4.57094e-06	0.000534216
607	4.37638e-06	0.000545394
612	4.66809e-06	0.000556378
617	4.76529e-06	0.000567069
622	4.66799e-06	0.000577761
627	4.37619e-06	0.00058816
632	4.4734e-06	0.000598365
637	4.3761e-06	0.00060857
642	4.6678e-06	0.000618483
647	4.765e-06	0.000628202
652	4.66771e-06	0.00063792
657	4.37593e-06	0.00044829
662	4.57038e-06	0.000457524
667	4.66758e-06	0.000466758
672	4.76477e-06	0.000475991
677	4.95921e-06	0.000484836
682	5.0564e-06	0.000493583
687	4.95912e-06	0.00050233
692	4.57013e-06	0.000511077
697	4.47286e-06	0.000519338
702	4.66729e-06	0.000527598
707	4.86172e-06	0.000535859
712	4.76445e-06	0.000344985
717	5.15334e-06	0.000352761
722	5.34777e-06	0.000360537
727	5.34772e-06	0.000368312
732	5.05599e-06	0.000376088
737	4.76426e-06	0.000383669
742	4.56977e-06	0.000390958
747	4.47251e-06	0.000398248
752	4.47248e-06	0.000405537
757	4.47244e-06	0.000412826
762	4.66686e-06	0.000419921
767	4.95851e-06	0.000426723
772	5.15293e-06	0.000433526
777	5.15289e-06	0.000440329
782	4.86118e-06	0.000248018
787	4.56948e-06	0.000254822
792	4.37501e-06	0.000261237
797	4.18054e-06	0.000267554
802	4.37495e-06	0.000273872
807	4.76381e-06	0.00028019
812	4.861e-06	0.000286507
817	4.95819e-06	0.000292825
822	5.34703e-06	0.000298753
827	5.63865e-06	0.000304585
832	5.83306e-06	0.000310416
837	5.93024e-06	0.000316247
842	5.73577e-06	0.000322078
847	5.54131e-06	0.000327909
852	5.15241e-06	0.00033374
857	5.05517e-06	0.000339183
862	5.24957e-06	0.000145433
867	5.34676e-06	0.000150779
872	5.54116e-06	0.000156125
877	5.44391e-06	0.00016147
882	5.34667e-06	0.000166816
887	5.34664e-06	0.000172162
892	5.44383e-06	0.000177508
897	5.83264e-06	0.000182464
902	6.12424e-06	0.000187324
907	6.41584e-06	0.000192184
912	6.51302e-06	0.000197043
917	6.51299e-06	0.000201903
922	6.41575e-06	0.000206762
927	6.2213e-06	0.000211622
932	5.92965e-06	0.000216481
937	5.54079e-06	0.00022134
942	5.34636e-06	0.000225908
947	5.24913e-06	0.000230281
952	5.2491e-06	0.000234654
957	5.34629e-06	0.000239028
962	5.34626e-06	0.000243401
967	4.86022e-06	0.000247774
972	4.8602e-06	0.000252147
977	4.86018e-06	0.00025652
982	5.05456e-06	0.000260893
987	5.15174e-06	0.000265266
992	5.05452e-06	0.000269639
997	5.4433e-06	0.000273623
