-1, -8, 1.38442
-3, -7, 1.38442
-12, -16, 1.38442
-6, -3, 1.38442
-10, -14, 1.38442
-7, -7, 1.38442
2, -10, 1.38442
-8, -12, 1.38442
-4, -5, 1.38442
5, -13, 1.38442
-7, -3, 1.38442
2, -8, 1.38442
0, -6, 1.38442
1, -10, 1.38442
12, -9, 1.38442
6, -5, 1.38442
3, -9, 1.38442
7, -15, 1.38442
3, -9, 1.38442
7, -13, 1.38442
-12, -9, 1.38442
-9, -5, 1.38442
-1, -8, 1.38442
-9, -1, 1.38442
-5, -8, 1.38442
-3, -12, 1.38442
-6, -10, 1.38442
6, -2, 1.38442
3, -8, 1.38442
3, -6, 1.38442
3, -17, 1.38442
0, -8, 1.38442
-2, -8, 1.38442
-2, -5, 1.38442
3, -13, 1.38442
12, -4, 1.38442
8, -2, 1.38442
5, -8, 1.38442
13, -9, 1.38442
9, -6, 1.38442
-16, -6, 1.38442
1, -12, 1.38442
-8, -6, 1.38442
-2, -2, 1.38442
-5, -8, 1.38442
-5, -14, 1.38442
1, -13, 1.38442
2, -8, 1.38442
0, -5, 1.38442
-1, -5, 1.38442
3, -8, 1.38442
0, -12, 1.38442
-7, -10, 1.38442
1, -17, 1.38442
0, -9, 1.38442
8, -15, 1.38442
-1, -3, 1.38442
-6, -6, 1.38442
8, -10, 1.38442
7, -10, 1.38442
-11, -10, 1.38442
-13, -4, 1.38442
-8, -4, 1.38442
-7, -6, 1.38442
-13, -3, 1.38442
0, 1, 1.38442
-2, -10, 1.38442
-6, -4, 1.38442
2, -6, 1.38442
2, -12, 1.38442
3, -9, 1.38442
2, -7, 1.38442
-6, -9, 1.38442
3, -16, 1.38442
0, -10, 1.38442
5, -6, 1.38442
5, -8, 1.38442
6, -1, 1.38442
7, -3, 1.38442
15, -3, 1.38442
-11, -9, 1.38442
-9, -8, 1.38442
-10, -8, 1.38442
-9, 2, 1.38442
-7, -6, 1.38442
-5, -7, 1.38442
0, -8, 1.38442
-5, -3, 1.38442
3, -4, 1.38442
-4, 0, 1.38442
8, -4, 1.38442
3, -9, 1.38442
5, 0, 1.38442
-3, -4, 1.38442
8, -7, 1.38442
4, -8, 1.38442
3, -3, 1.38442
9, -2, 1.38442
18, -1, 1.38442
11, 2, 1.38442
-7, -9, 1.38442
-10, 1, 1.38442
-7, -2, 1.38442
-4, -2, 1.38442
