6, 26, 3.63351
-51, 9, 3.63351
3, 48, 3.63351
56, 26, 3.63351
2, -92, 3.63351
-47, 33, 3.63351
-14, 5, 3.63351
-25, -6, 3.63351
9, 3, 3.63351
2, 94, 3.63351
-80, 17, 3.63351
-38, 22, 3.63351
-30, -32, 3.63351
37, -49, 3.63351
70, 45, 3.63351
-53, -11, 3.63351
-87, 27, 3.63351
4, 22, 3.63351
-25, 36, 3.63351
-11, -22, 3.63351
-37, 13, 3.63351
-34, 74, 3.63351
-33, -28, 3.63351
-2, -47, 3.63351
-24, 30, 3.63351
23, 25, 3.63351
-39, -1, 3.63351
-39, -2, 3.63351
31, -81, 3.63351
53, 9, 3.63351
-51, -5, 3.63351
27, 14, 3.63351
-57, -72, 3.63351
-33, 9, 3.63351
16, -31, 3.63351
47, 90, 3.63351
-5, 15, 3.63351
-3, 5, 3.63351
97, -42, 3.63351
20, -25, 3.63351
-35, 84, 3.63351
18, -22, 3.63351
40, -6, 3.63351
-22, -8, 3.63351
-23, -38, 3.63351
-7, 7, 3.63351
-51, 0, 3.63351
-41, 13, 3.63351
56, -7, 3.63351
-8, -68, 3.63351
-30, 20, 3.63351
14, -53, 3.63351
93, 52, 3.63351
54, -48, 3.63351
-44, -90, 3.63351
-34, -22, 3.63351
74, -14, 3.63351
-24, -7, 3.63351
58, -25, 3.63351
12, -88, 3.63351
-97, -19, 3.63351
-47, 24, 3.63351
14, -27, 3.63351
41, -69, 3.63351
22, 1, 3.63351
47, 52, 3.63351
6, 6, 3.63351
36, 10, 3.63351
-7, -77, 3.63351
46, 6, 3.63351
74, 15, 3.63351
18, -10, 3.63351
14, -46, 3.63351
28, -28, 3.63351
-26, 17, 3.63351
-68, -4, 3.63351
33, 28, 3.63351
14, -48, 3.63351
94, -49, 3.63351
-13, -27, 3.63351
-5, 24, 3.63351
-41, 22, 3.63351
16, 47, 3.63351
-13, 67, 3.63351
62, 9, 3.63351
88, 43, 3.63351
-8, -13, 3.63351
26, 8, 3.63351
-15, -29, 3.63351
-26, 22, 3.63351
-32, 14, 3.63351
32, -42, 3.63351
-62, 13, 3.63351
10, 22, 3.63351
73, 28, 3.63351
1, -42, 3.63351
36, 89, 3.63351
-92, -48, 3.63351
15, -69, 3.63351
-1, 60, 3.63351
55, -79, 3.63351
-31, -13, 3.63351
24, 20, 3.63351
-8, 28, 3.63351
-28, 11, 3.63351
5, -32, 3.63351
79, 6, 3.63351
-52, -54, 3.63351
-1, -28, 3.63351
-10, -34, 3.63351
-5, 73, 3.63351
84, -58, 3.63351
52, -1, 3.63351
-23, -7, 3.63351
11, 6, 3.63351
17, -7, 3.63351
34, -19, 3.63351
42, 26, 3.63351
50, -20, 3.63351
30, 1, 3.63351
-6, -4, 3.63351
-21, -73, 3.63351
18, 37, 3.63351
-81, -30, 3.63351
-36, -10, 3.63351
-42, -48, 3.63351
-53, 9, 3.63351
6, 13, 3.63351
9, 14, 3.63351
-19, 12, 3.63351
-28, 27, 3.63351
52, 24, 3.63351
-23, 44, 3.63351
-51, -92, 3.63351
-25, -97, 3.63351
68, -45, 3.63351
19, 44, 3.63351
-22, 40, 3.63351
38, 51, 3.63351
-35, -14, 3.63351
-11, -9, 3.63351
25, 5, 3.63351
-56, -32, 3.63351
-49, 7, 3.63351
11, -51, 3.63351
-12, -32, 3.63351
24, 59, 3.63351
-29, -26, 3.63351
8, -25, 3.63351
20, -41, 3.63351
-31, 22, 3.63351
-6, -70, 3.63351
-52, -40, 3.63351
-43, 0, 3.63351
58, -6, 3.63351
5, 47, 3.63351
28, -74, 3.63351
50, -20, 3.63351
-36, 57, 3.63351
74, 0, 3.63351
3, 17, 3.63351
42, 34, 3.63351
39, 45, 3.63351
-8, -42, 3.63351
-50, 7, 3.63351
10, -5, 3.63351
-13, -24, 3.63351
-16, 6, 3.63351
1, 35, 3.63351
-70, 67, 3.63351
91, -62, 3.63351
24, 81, 3.63351
-55, -19, 3.63351
-1, 57, 3.63351
-4, -14, 3.63351
35, -48, 3.63351
7, -18, 3.63351
25, -61, 3.63351
-14, -26, 3.63351
60, 19, 3.63351
-17, -26, 3.63351
-26, -34, 3.63351
-37, -45, 3.63351
2, 16, 3.63351
15, -32, 3.63351
-2, 67, 3.63351
-18, -46, 3.63351
39, -50, 3.63351
-18, 2, 3.63351
-20, 10, 3.63351
-29, 14, 3.63351
10, 41, 3.63351
21, 0, 3.63351
-45, -86, 3.63351
-10, -13, 3.63351
30, -9, 3.63351
16, -77, 3.63351
0, -22, 3.63351
-13, 57, 3.63351
18, -22, 3.63351
-53, 20, 3.63351
-16, -31, 3.63351
-33, -7, 3.63351
-4, 65, 3.63351
-35, 25, 3.63351
-49, -36, 3.63351
49, -22, 3.63351
53, 11, 3.63351
-26, 19, 3.63351
70, 59, 3.63351
-47, 9, 3.63351
-15, 31, 3.63351
32, -15, 3.63351
9, -22, 3.63351
