-62, 15, 4.02456
-76, -45, 4.02456
35, -4, 4.02456
63, -32, 4.02456
30, -73, 4.02456
15, 97, 4.02456
-87, -2, 4.02456
72, -52, 4.02456
58, 28, 4.02456
-22, -9, 4.02456
-98, -43, 4.02456
56, 35, 4.02456
9, -15, 4.02456
29, -41, 4.02456
36, 54, 4.02456
-53, -34, 4.02456
-79, 38, 4.02456
-9, 16, 4.02456
1, 15, 4.02456
43, 5, 4.02456
-14, 2, 4.02456
-63, 52, 4.02456
-82, 86, 4.02456
-38, -54, 4.02456
-17, 73, 4.02456
-48, 18, 4.02456
51, 7, 4.02456
-58, 1, 4.02456
43, -54, 4.02456
52, 24, 4.02456
22, 51, 4.02456
-22, 48, 4.02456
25, -54, 4.02456
-71, -34, 4.02456
-50, 19, 4.02456
35, 30, 4.02456
-37, -64, 4.02456
-85, 77, 4.02456
84, -23, 4.02456
-12, -29, 4.02456
-75, 94, 4.02456
29, -20, 4.02456
17, -35, 4.02456
20, -9, 4.02456
-14, -74, 4.02456
22, -36, 4.02456
-36, -50, 4.02456
96, -55, 4.02456
26, 28, 4.02456
14, -60, 4.02456
30, 63, 4.02456
-19, 31, 4.02456
96, 28, 4.02456
77, -52, 4.02456
18, -18, 4.02456
-98, -14, 4.02456
98, -15, 4.02456
78, 70, 4.02456
56, -16, 4.02456
45, -15, 4.02456
-19, -50, 4.02456
19, 63, 4.02456
16, 3, 4.02456
93, -80, 4.02456
99, 51, 4.02456
-27, 45, 4.02456
-55, -78, 4.02456
96, -20, 4.02456
-96, -8, 4.02456
9, -74, 4.02456
74, -16, 4.02456
14, -44, 4.02456
-9, -14, 4.02456
-95, -62, 4.02456
-3, -1, 4.02456
-44, 0, 4.02456
73, 99, 4.02456
-36, -11, 4.02456
6, 10, 4.02456
-100, -65, 4.02456
-68, -74, 4.02456
-42, 88, 4.02456
50, 71, 4.02456
65, 52, 4.02456
39, -35, 4.02456
30, -16, 4.02456
85, -23, 4.02456
62, 26, 4.02456
-2, 14, 4.02456
-57, -14, 4.02456
-56, 1, 4.02456
-69, -31, 4.02456
49, 81, 4.02456
85, 55, 4.02456
87, 21, 4.02456
1, -78, 4.02456
23, 91, 4.02456
-51, -76, 4.02456
-50, -86, 4.02456
-29, 31, 4.02456
22, -59, 4.02456
-57, -5, 4.02456
-33, 74, 4.02456
35, 87, 4.02456
-24, 30, 4.02456
75, -45, 4.02456
41, -25, 4.02456
39, -61, 4.02456
44, -27, 4.02456
11, 12, 4.02456
6, 71, 4.02456
-10, -75, 4.02456
34, -7, 4.02456
-4, -75, 4.02456
-16, 78, 4.02456
21, 37, 4.02456
66, 52, 4.02456
55, -24, 4.02456
60, -79, 4.02456
-1, -39, 4.02456
-37, -41, 4.02456
4, -84, 4.02456
2, 73, 4.02456
-63, 11, 4.02456
-64, 77, 4.02456
-14, -51, 4.02456
-2, 13, 4.02456
-48, -80, 4.02456
7, -27, 4.02456
-47, -46, 4.02456
-56, 17, 4.02456
48, 16, 4.02456
-24, -56, 4.02456
-44, -77, 4.02456
66, -63, 4.02456
45, 22, 4.02456
-16, 59, 4.02456
76, 24, 4.02456
-61, 73, 4.02456
3, -7, 4.02456
-87, -27, 4.02456
74, 70, 4.02456
12, 23, 4.02456
92, 48, 4.02456
57, -40, 4.02456
56, 80, 4.02456
31, 93, 4.02456
3, -81, 4.02456
80, -57, 4.02456
-85, -25, 4.02456
38, 50, 4.02456
98, 48, 4.02456
-27, -7, 4.02456
9, -46, 4.02456
26, 50, 4.02456
3, -30, 4.02456
10, -94, 4.02456
-23, -80, 4.02456
61, 73, 4.02456
1, 2, 4.02456
-35, -40, 4.02456
-3, 80, 4.02456
30, 22, 4.02456
95, 20, 4.02456
-99, -59, 4.02456
-20, 6, 4.02456
-24, -1, 4.02456
5, 70, 4.02456
-22, 89, 4.02456
86, -16, 4.02456
51, -22, 4.02456
39, 43, 4.02456
-68, -21, 4.02456
-53, 7, 4.02456
-99, -42, 4.02456
33, -65, 4.02456
14, -4, 4.02456
63, -76, 4.02456
-52, -69, 4.02456
92, 41, 4.02456
-16, -78, 4.02456
-75, -1, 4.02456
3, 3, 4.02456
29, -33, 4.02456
30, 1, 4.02456
-13, 70, 4.02456
25, -86, 4.02456
-25, 40, 4.02456
36, -73, 4.02456
70, 57, 4.02456
5, -3, 4.02456
43, -54, 4.02456
31, -83, 4.02456
-46, -48, 4.02456
-41, -12, 4.02456
-2, -3, 4.02456
-61, -75, 4.02456
-64, 82, 4.02456
-73, 66, 4.02456
-64, 33, 4.02456
-62, 46, 4.02456
