11, 7, 3.21128
-27, -22, 3.21128
1, 31, 3.21128
46, 21, 3.21128
-3, -40, 3.21128
-31, 29, 3.21128
-28, -17, 3.21128
-32, 15, 3.21128
-5, -8, 3.21128
16, 47, 3.21128
-30, 13, 3.21128
-16, 24, 3.21128
-51, -43, 3.21128
30, -36, 3.21128
66, 31, 3.21128
-8, 2, 3.21128
-83, 37, 3.21128
29, -10, 3.21128
-9, -9, 3.21128
-11, -34, 3.21128
-17, 4, 3.21128
-39, 46, 3.21128
-24, -7, 3.21128
-60, -26, 3.21128
-25, 50, 3.21128
15, 9, 3.21128
-19, 50, 3.21128
-14, 20, 3.21128
7, -47, 3.21128
45, -18, 3.21128
-19, -11, 3.21128
-23, 12, 3.21128
-13, -36, 3.21128
-31, -15, 3.21128
4, -20, 3.21128
-1, 38, 3.21128
1, 2, 3.21128
20, 11, 3.21128
81, -18, 3.21128
26, -34, 3.21128
-84, 28, 3.21128
-2, -57, 3.21128
38, -8, 3.21128
-11, -47, 3.21128
6, -11, 3.21128
-14, 20, 3.21128
-27, -29, 3.21128
6, 51, 3.21128
22, 11, 3.21128
-8, -20, 3.21128
-25, 33, 3.21128
12, -22, 3.21128
24, 39, 3.21128
-12, -33, 3.21128
-27, -60, 3.21128
-37, -42, 3.21128
37, -12, 3.21128
6, -32, 3.21128
14, -52, 3.21128
-22, -47, 3.21128
-96, -21, 3.21128
-3, 26, 3.21128
-5, -43, 3.21128
51, -27, 3.21128
-9, -35, 3.21128
59, 5, 3.21128
-12, -4, 3.21128
34, 35, 3.21128
-19, -63, 3.21128
20, 4, 3.21128
21, -7, 3.21128
-19, -19, 3.21128
-24, -12, 3.21128
-2, -18, 3.21128
-29, 1, 3.21128
-31, -29, 3.21128
48, 36, 3.21128
21, -5, 3.21128
71, -24, 3.21128
24, -6, 3.21128
-36, 6, 3.21128
-36, -5, 3.21128
-2, 28, 3.21128
5, 32, 3.21128
58, -31, 3.21128
38, 46, 3.21128
14, 1, 3.21128
56, 23, 3.21128
6, -29, 3.21128
-36, -12, 3.21128
-20, -13, 3.21128
45, -55, 3.21128
-28, -7, 3.21128
25, 21, 3.21128
52, 18, 3.21128
-8, -37, 3.21128
37, 48, 3.21128
-38, -53, 3.21128
23, -41, 3.21128
13, 34, 3.21128
1, -36, 3.21128
-25, -22, 3.21128
29, -2, 3.21128
-34, -9, 3.21128
-24, 8, 3.21128
-6, -16, 3.21128
80, 24, 3.21128
-47, 8, 3.21128
-22, 7, 3.21128
24, 10, 3.21128
-18, 51, 3.21128
61, -31, 3.21128
24, 4, 3.21128
-18, -10, 3.21128
6, -4, 3.21128
18, 34, 3.21128
-24, -7, 3.21128
12, 24, 3.21128
26, 21, 3.21128
30, -27, 3.21128
4, 15, 3.21128
-23, -56, 3.21128
13, 1, 3.21128
-61, -33, 3.21128
-33, -16, 3.21128
-21, -29, 3.21128
-29, 25, 3.21128
10, 11, 3.21128
-23, 21, 3.21128
-20, -7, 3.21128
-38, -6, 3.21128
24, 26, 3.21128
-14, 61, 3.21128
-43, -83, 3.21128
-48, -43, 3.21128
38, -50, 3.21128
38, -4, 3.21128
-16, -13, 3.21128
56, 33, 3.21128
-22, -3, 3.21128
-13, 19, 3.21128
-23, -22, 3.21128
-39, -10, 3.21128
-37, -35, 3.21128
-3, -25, 3.21128
-39, 16, 3.21128
31, 13, 3.21128
6, 15, 3.21128
22, -26, 3.21128
8, -9, 3.21128
-30, 9, 3.21128
-34, -60, 3.21128
-28, -24, 3.21128
-26, 8, 3.21128
39, 16, 3.21128
25, -3, 3.21128
19, -41, 3.21128
18, 14, 3.21128
-5, 51, 3.21128
6, -28, 3.21128
18, 28, 3.21128
5, 1, 3.21128
34, -4, 3.21128
-44, -10, 3.21128
1, 3, 3.21128
4, -1, 3.21128
-22, -45, 3.21128
-19, -9, 3.21128
-13, 41, 3.21128
-47, 5, 3.21128
59, -27, 3.21128
10, 33, 3.21128
-35, -56, 3.21128
-6, 10, 3.21128
-4, 18, 3.21128
19, -57, 3.21128
7, -17, 3.21128
26, -11, 3.21128
14, -2, 3.21128
57, 19, 3.21128
-11, -18, 3.21128
-18, 1, 3.21128
-29, -37, 3.21128
24, -7, 3.21128
27, -39, 3.21128
13, 42, 3.21128
29, -55, 3.21128
24, -59, 3.21128
-40, 15, 3.21128
-12, -7, 3.21128
22, 2, 3.21128
-3, 25, 3.21128
1, 35, 3.21128
-33, -63, 3.21128
-15, -18, 3.21128
18, -3, 3.21128
41, -52, 3.21128
33, 3, 3.21128
-12, 1, 3.21128
-30, -12, 3.21128
-28, 14, 3.21128
1, -10, 3.21128
2, -13, 3.21128
-1, 19, 3.21128
-4, -17, 3.21128
-26, -16, 3.21128
40, -19, 3.21128
5, 13, 3.21128
-37, 19, 3.21128
45, 9, 3.21128
-27, -9, 3.21128
7, 8, 3.21128
7, -21, 3.21128
-25, -17, 3.21128
37, 12, 3.21128
39, 43, 3.21128
1, 20, 3.21128
16, -26, 3.21128
-40, -76, 3.21128
7, 19, 3.21128
28, 10, 3.21128
42, -1, 3.21128
-10, 7, 3.21128
-30, 94, 3.21128
-27, 18, 3.21128
16, 51, 3.21128
2, 46, 3.21128
-7, 40, 3.21128
33, -31, 3.21128
-51, 14, 3.21128
-60, -27, 3.21128
-46, 51, 3.21128
-38, 24, 3.21128
-19, 25, 3.21128
-36, -28, 3.21128
34, 9, 3.21128
-17, 23, 3.21128
13, 2, 3.21128
35, 30, 3.21128
-7, 24, 3.21128
-19, 28, 3.21128
-29, 3, 3.21128
14, 30, 3.21128
-24, 4, 3.21128
3, 49, 3.21128
-28, -6, 3.21128
59, 5, 3.21128
4, -27, 3.21128
0, -29, 3.21128
-32, -15, 3.21128
22, -31, 3.21128
4, 9, 3.21128
-31, 28, 3.21128
6, 2, 3.21128
24, -15, 3.21128
-3, 31, 3.21128
8, 22, 3.21128
-11, -17, 3.21128
-12, -33, 3.21128
-1, 2, 3.21128
61, -26, 3.21128
28, -8, 3.21128
5, 8, 3.21128
9, 23, 3.21128
0, 41, 3.21128
0, 6, 3.21128
-29, 39, 3.21128
-43, 34, 3.21128
20, -30, 3.21128
-51, -62, 3.21128
-2, -24, 3.21128
31, 10, 3.21128
-21, -4, 3.21128
23, -29, 3.21128
1, 6, 3.21128
53, -5, 3.21128
-9, 0, 3.21128
-4, -5, 3.21128
21, -3, 3.21128
-15, -17, 3.21128
-33, -3, 3.21128
-30, -30, 3.21128
-9, 17, 3.21128
31, 16, 3.21128
30, 71, 3.21128
10, -9, 3.21128
-35, 22, 3.21128
-73, 16, 3.21128
26, 61, 3.21128
-15, -51, 3.21128
27, -13, 3.21128
-18, 21, 3.21128
45, 15, 3.21128
32, 5, 3.21128
-22, 59, 3.21128
6, 23, 3.21128
8, -51, 3.21128
2, 11, 3.21128
7, 3, 3.21128
-6, 18, 3.21128
17, 40, 3.21128
-41, 49, 3.21128
-27, 7, 3.21128
