5, -4, 1.49737
-5, -5, 1.49737
-11, -27, 1.49737
-3, -2, 1.49737
-12, -20, 1.49737
-18, -5, 1.49737
-1, -1, 1.49737
-5, -13, 1.49737
-12, -1, 1.49737
1, -5, 1.49737
-7, -1, 1.49737
1, -8, 1.49737
-1, -5, 1.49737
5, 11, 1.49737
5, -15, 1.49737
-4, -3, 1.49737
-2, -6, 1.49737
8, -21, 1.49737
10, -13, 1.49737
3, 4, 1.49737
-21, -17, 1.49737
-11, -15, 1.49737
8, -16, 1.49737
-7, 13, 1.49737
-4, 10, 1.49737
-8, -23, 1.49737
0, -20, 1.49737
-2, 3, 1.49737
-5, -13, 1.49737
4, -9, 1.49737
-4, -6, 1.49737
-10, 5, 1.49737
-1, -4, 1.49737
2, -8, 1.49737
16, -29, 1.49737
6, -3, 1.49737
9, -5, 1.49737
6, -1, 1.49737
8, -13, 1.49737
16, 11, 1.49737
-20, -10, 1.49737
-3, -16, 1.49737
-8, 3, 1.49737
-7, -8, 1.49737
-1, -17, 1.49737
-8, -6, 1.49737
-10, -16, 1.49737
-9, -1, 1.49737
0, 0, 1.49737
-11, -9, 1.49737
-6, -9, 1.49737
7, -10, 1.49737
-12, 3, 1.49737
4, -13, 1.49737
3, -16, 1.49737
4, -14, 1.49737
3, -9, 1.49737
1, -9, 1.49737
19, -8, 1.49737
10, -26, 1.49737
-17, -10, 1.49737
-6, 1, 1.49737
0, -11, 1.49737
-8, 12, 1.49737
-28, -9, 1.49737
7, 1, 1.49737
4, -13, 1.49737
-7, -14, 1.49737
5, -9, 1.49737
7, -15, 1.49737
3, -9, 1.49737
17, -22, 1.49737
-13, -11, 1.49737
7, -11, 1.49737
-5, -6, 1.49737
1, 4, 1.49737
12, -4, 1.49737
-7, -3, 1.49737
14, -13, 1.49737
14, -13, 1.49737
0, -21, 1.49737
-12, -14, 1.49737
-11, -13, 1.49737
2, 18, 1.49737
0, -14, 1.49737
-14, 6, 1.49737
11, -19, 1.49737
-1, 1, 1.49737
13, 3, 1.49737
-3, -7, 1.49737
-10, -8, 1.49737
5, -7, 1.49737
3, -5, 1.49737
-6, 6, 1.49737
15, -2, 1.49737
9, -14, 1.49737
3, -14, 1.49737
2, -6, 1.49737
12, -6, 1.49737
14, -1, 1.49737
-7, -10, 1.49737
-17, -3, 1.49737
1, -5, 1.49737
-3, -2, 1.49737
-11, -10, 1.49737
-9, -9, 1.49737
-9, -4, 1.49737
-8, -13, 1.49737
-13, -6, 1.49737
-12, 3, 1.49737
7, 8, 1.49737
2, -11, 1.49737
4, -11, 1.49737
7, -20, 1.49737
14, 3, 1.49737
13, -12, 1.49737
-6, -2, 1.49737
13, -8, 1.49737
6, -6, 1.49737
18, -21, 1.49737
-20, -1, 1.49737
-4, -2, 1.49737
-5, -4, 1.49737
-9, -6, 1.49737
-18, -20, 1.49737
-4, -1, 1.49737
-1, -6, 1.49737
-15, -9, 1.49737
-4, -6, 1.49737
-4, -19, 1.49737
15, 0, 1.49737
20, 8, 1.49737
-10, 0, 1.49737
4, -7, 1.49737
-13, -5, 1.49737
11, -12, 1.49737
14, -13, 1.49737
-2, -14, 1.49737
3, 7, 1.49737
0, 10, 1.49737
-22, 5, 1.49737
-11, -5, 1.49737
1, -15, 1.49737
-5, -6, 1.49737
-7, 3, 1.49737
-7, 1, 1.49737
-5, 7, 1.49737
11, 5, 1.49737
-2, -12, 1.49737
-17, -5, 1.49737
1, 7, 1.49737
0, -2, 1.49737
-5, -3, 1.49737
-7, -3, 1.49737
0, -4, 1.49737
10, 2, 1.49737
2, -15, 1.49737
-1, 9, 1.49737
3, 7, 1.49737
9, 4, 1.49737
-15, -8, 1.49737
0, -3, 1.49737
3, -1, 1.49737
2, -9, 1.49737
-13, -5, 1.49737
8, -2, 1.49737
-14, -8, 1.49737
-12, 0, 1.49737
-8, -7, 1.49737
-9, 5, 1.49737
0, 5, 1.49737
0, 2, 1.49737
-11, -20, 1.49737
5, 8, 1.49737
4, -1, 1.49737
13, -1, 1.49737
7, 10, 1.49737
6, 5, 1.49737
-1, 5, 1.49737
18, 12, 1.49737
-5, -7, 1.49737
-1, -6, 1.49737
-11, -13, 1.49737
1, 0, 1.49737
20, -9, 1.49737
-12, -3, 1.49737
4, -7, 1.49737
1, -4, 1.49737
-11, -2, 1.49737
-1, 15, 1.49737
1, 7, 1.49737
-17, -10, 1.49737
21, 5, 1.49737
4, -4, 1.49737
3, -9, 1.49737
-10, 0, 1.49737
0, -3, 1.49737
18, 11, 1.49737
7, 9, 1.49737
-2, 5, 1.49737
-2, 12, 1.49737
3, -9, 1.49737
-16, 0, 1.49737
-10, -1, 1.49737
-7, -4, 1.49737
-4, 0, 1.49737
8, -3, 1.49737
11, -17, 1.49737
-13, -5, 1.49737
13, -3, 1.49737
8, 1, 1.49737
0, -2, 1.49737
-5, -15, 1.49737
-7, 2, 1.49737
21, -4, 1.49737
10, -10, 1.49737
2, 3, 1.49737
13, -15, 1.49737
11, -16, 1.49737
15, 12, 1.49737
3, -1, 1.49737
-8, -1, 1.49737
-10, 1, 1.49737
-15, 28, 1.49737
7, 11, 1.49737
3, -8, 1.49737
7, 8, 1.49737
-5, 0, 1.49737
8, 9, 1.49737
-7, -10, 1.49737
1, 9, 1.49737
-11, 18, 1.49737
9, -1, 1.49737
3, 0, 1.49737
2, -5, 1.49737
24, -2, 1.49737
-3, -8, 1.49737
12, -3, 1.49737
20, -6, 1.49737
13, -2, 1.49737
-12, -1, 1.49737
-10, -9, 1.49737
-2, -2, 1.49737
0, -1, 1.49737
4, 11, 1.49737
-7, 5, 1.49737
8, -1, 1.49737
-3, -16, 1.49737
12, 5, 1.49737
4, 7, 1.49737
10, -4, 1.49737
15, -4, 1.49737
8, -7, 1.49737
2, -3, 1.49737
11, -1, 1.49737
6, 11, 1.49737
5, -1, 1.49737
14, -1, 1.49737
4, 4, 1.49737
8, 1, 1.49737
-8, -1, 1.49737
5, 6, 1.49737
-4, -4, 1.49737
-9, 7, 1.49737
3, 20, 1.49737
-5, 16, 1.49737
5, 9, 1.49737
-13, 9, 1.49737
5, -2, 1.49737
-6, -6, 1.49737
-9, -8, 1.49737
14, 6, 1.49737
5, 0, 1.49737
-1, -8, 1.49737
-5, 13, 1.49737
10, 6, 1.49737
2, -1, 1.49737
6, 13, 1.49737
9, -6, 1.49737
18, 11, 1.49737
-14, 0, 1.49737
-10, -4, 1.49737
-1, -1, 1.49737
-8, 6, 1.49737
-9, 30, 1.49737
-1, 10, 1.49737
-8, -7, 1.49737
-5, 15, 1.49737
8, 22, 1.49737
-10, 8, 1.49737
3, 7, 1.49737
-6, -9, 1.49737
21, -1, 1.49737
12, 12, 1.49737
-3, 19, 1.49737
18, 7, 1.49737
5, 5, 1.49737
-1, 7, 1.49737
18, 8, 1.49737
7, 2, 1.49737
-24, 6, 1.49737
-13, 16, 1.49737
-4, 3, 1.49737
-19, 11, 1.49737
2, 3, 1.49737
-6, 6, 1.49737
-6, 17, 1.49737
11, -10, 1.49737
-3, -4, 1.49737
3, -5, 1.49737
-7, 15, 1.49737
-6, 2, 1.49737
1, 10, 1.49737
9, -3, 1.49737
3, 3, 1.49737
6, 10, 1.49737
-1, -7, 1.49737
2, 2, 1.49737
7, 7, 1.49737
36, 8, 1.49737
-23, -8, 1.49737
7, 3, 1.49737
5, 1, 1.49737
0, 13, 1.49737
-20, 11, 1.49737
-11, 19, 1.49737
9, 5, 1.49737
-7, -2, 1.49737
6, 5, 1.49737
5, -8, 1.49737
-11, 12, 1.49737
0, 1, 1.49737
23, -8, 1.49737
-1, 14, 1.49737
19, 7, 1.49737
17, 11, 1.49737
19, 0, 1.49737
-17, 7, 1.49737
-1, 7, 1.49737
-3, 8, 1.49737
-8, 16, 1.49737
-12, 6, 1.49737
-5, 8, 1.49737
-15, 7, 1.49737
0, 7, 1.49737
-4, 9, 1.49737
-1, 6, 1.49737
-8, 3, 1.49737
-11, 4, 1.49737
-9, 11, 1.49737
-3, -3, 1.49737
5, 5, 1.49737
17, 6, 1.49737
-1, 20, 1.49737
-4, 3, 1.49737
3, -11, 1.49737
11, 9, 1.49737
0, 1, 1.49737
24, 15, 1.49737
15, 3, 1.49737
-18, 24, 1.49737
-38, 7, 1.49737
-9, 24, 1.49737
0, 10, 1.49737
-9, 12, 1.49737
-1, 11, 1.49737
-9, 4, 1.49737
-14, 10, 1.49737
5, -11, 1.49737
-1, -5, 1.49737
8, 11, 1.49737
2, 7, 1.49737
3, 21, 1.49737
2, 15, 1.49737
9, 2, 1.49737
3, -3, 1.49737
10, 0, 1.49737
17, 8, 1.49737
9, -4, 1.49737
16, 4, 1.49737
-7, 10, 1.49737
-14, 16, 1.49737
11, 10, 1.49737
1, 10, 1.49737
-21, 13, 1.49737
-15, 12, 1.49737
-30, 16, 1.49737
-8, 9, 1.49737
-3, -2, 1.49737
-3, 10, 1.49737
0, 5, 1.49737
1, 2, 1.49737
-13, -3, 1.49737
-7, 19, 1.49737
-1, 4, 1.49737
18, 5, 1.49737
3, 18, 1.49737
15, 20, 1.49737
21, 4, 1.49737
7, 21, 1.49737
